transaction_id,user_id,merchant_id,amount,timestamp,location,payment_method,device_id,is_fraud
8771,U106,M12,611.0,2024-01-07 02:11:00,Kolkata,UPI,D760,0
8772,U67,M82,1624.93,2024-01-07 02:12:00,Mumbai,Card,D616,0
8773,U21,M47,1060.05,2024-01-07 02:13:00,Delhi,Card,D389,0
8774,U427,M51,5902.77,2024-01-07 02:14:00,Chennai,Wallet,D466,0
8775,U238,M5,270.2,2024-01-07 02:15:00,Chennai,UPI,D588,0
8776,U431,M49,109136.55,2024-01-07 02:16:00,Delhi,NetBanking,D31,1
8777,U195,M72,524.39,2024-01-07 02:17:00,Mumbai,UPI,D619,0
8778,U381,M1,2964.5,2024-01-07 02:18:00,Bangalore,UPI,D390,0
8779,U174,M31,827.91,2024-01-07 02:19:00,Mumbai,Wallet,D737,0
8780,U172,M46,308.82,2024-01-07 02:20:00,Chennai,NetBanking,D604,0
8781,U98,M14,3902.3,2024-01-07 02:21:00,Delhi,Card,D503,0
8782,U158,M23,738.83,2024-01-07 02:22:00,Delhi,Wallet,D19,0
8783,U82,M81,2150.9,2024-01-07 02:23:00,Kolkata,Wallet,D557,0
8784,U397,M22,1671.47,2024-01-07 02:24:00,Bangalore,Wallet,D646,0
8785,U304,M17,1276.4,2024-01-07 02:25:00,Kolkata,NetBanking,D56,0
8786,U306,M34,1369.64,2024-01-07 02:26:00,Bangalore,Wallet,D190,0
8787,U281,M27,2635.31,2024-01-07 02:27:00,Chennai,NetBanking,D701,0
8788,U181,M90,183.73,2024-01-07 02:28:00,Delhi,NetBanking,D593,0
8789,U77,M97,2206.33,2024-01-07 02:29:00,Chennai,Wallet,D221,0
8790,U493,M66,4523.12,2024-01-07 02:30:00,Delhi,Card,D388,0
8791,U356,M55,119.05,2024-01-07 02:31:00,Chennai,Card,D577,0
8792,U80,M13,2122.19,2024-01-07 02:32:00,Bangalore,UPI,D18,1
8793,U428,M98,25220.2,2024-01-07 02:33:00,Bangalore,Card,D19,1
8794,U177,M99,1149.95,2024-01-07 02:34:00,Bangalore,UPI,D580,0
8795,U196,M42,1033.52,2024-01-07 02:35:00,Bangalore,UPI,D591,0
8796,U395,M49,294.6,2024-01-07 02:36:00,Chennai,Card,D364,0
8797,U336,M66,1413.56,2024-01-07 02:37:00,Mumbai,Card,D637,0
8798,U191,M60,270.6,2024-01-07 02:38:00,Bangalore,Card,D759,0
8799,U211,M97,1294.9,2024-01-07 02:39:00,Mumbai,UPI,D445,0
8800,U155,M92,2884.59,2024-01-07 02:40:00,Delhi,UPI,D402,0
8801,U57,M93,597.52,2024-01-07 02:41:00,Kolkata,Wallet,D416,0
8802,U476,M99,1310.88,2024-01-07 02:42:00,Bangalore,UPI,D183,0
8803,U438,M59,9660.62,2024-01-07 02:43:00,Chennai,Wallet,D458,0
8804,U138,M45,2320.87,2024-01-07 02:44:00,Chennai,Card,D720,0
8805,U113,M67,3682.19,2024-01-07 02:45:00,Bangalore,Wallet,D219,0
8806,U307,M61,1071.77,2024-01-07 02:46:00,Mumbai,Card,D692,0
8807,U477,M67,2920.84,2024-01-07 02:47:00,Bangalore,UPI,D786,0
8808,U2,M69,82.71,2024-01-07 02:48:00,Delhi,UPI,D385,0
8809,U396,M60,262.29,2024-01-07 02:49:00,Mumbai,UPI,D41,0
8810,U243,M97,453.98,2024-01-07 02:50:00,Bangalore,Card,D105,0
8811,U371,M50,1028.17,2024-01-07 02:51:00,Bangalore,NetBanking,D142,0
8812,U165,M62,3738.29,2024-01-07 02:52:00,Kolkata,UPI,D769,0
8813,U90,M5,850.11,2024-01-07 02:53:00,Bangalore,Card,D633,0
8814,U483,M24,2126.23,2024-01-07 02:54:00,Mumbai,Wallet,D392,0
8815,U215,M65,2471.03,2024-01-07 02:55:00,Bangalore,Wallet,D185,0
8816,U75,M24,1764.66,2024-01-07 02:56:00,Mumbai,Card,D418,0
8817,U100,M51,883.97,2024-01-07 02:57:00,Delhi,Card,D671,0
8818,U476,M23,1721.02,2024-01-07 02:58:00,Bangalore,NetBanking,D350,0
8819,U349,M54,837.91,2024-01-07 02:59:00,Kolkata,NetBanking,D52,0
8820,U76,M44,175.2,2024-01-07 03:00:00,Kolkata,NetBanking,D368,0
8821,U17,M75,9868.45,2024-01-07 03:01:00,Mumbai,UPI,D350,0
8822,U269,M13,272.06,2024-01-07 03:02:00,Chennai,Wallet,D297,0
8823,U331,M82,150.2,2024-01-07 03:03:00,Kolkata,NetBanking,D225,0
8824,U286,M90,4216.19,2024-01-07 03:04:00,Delhi,UPI,D413,0
8825,U412,M30,718.6,2024-01-07 03:05:00,Delhi,Wallet,D772,0
8826,U314,M70,2101.34,2024-01-07 03:06:00,Chennai,Wallet,D660,0
8827,U312,M63,797.99,2024-01-07 03:07:00,Bangalore,Card,D307,0
8828,U353,M47,993.37,2024-01-07 03:08:00,Delhi,UPI,D208,0
8829,U243,M44,607.93,2024-01-07 03:09:00,Bangalore,Wallet,D537,0
8830,U136,M39,840.28,2024-01-07 03:10:00,Kolkata,NetBanking,D355,0
8831,U377,M35,1057.64,2024-01-07 03:11:00,Bangalore,Card,D261,0
8832,U476,M21,2548.91,2024-01-07 03:12:00,Bangalore,UPI,D618,0
8833,U322,M33,1432.98,2024-01-07 03:13:00,Bangalore,Card,D754,0
8834,U63,M60,5749.34,2024-01-07 03:14:00,Mumbai,NetBanking,D125,0
8835,U177,M60,85.57,2024-01-07 03:15:00,Bangalore,Wallet,D422,0
8836,U329,M84,1398.61,2024-01-07 03:16:00,Kolkata,Card,D492,0
8837,U286,M14,1755.22,2024-01-07 03:17:00,Delhi,Card,D239,0
8838,U230,M50,5056.39,2024-01-07 03:18:00,Chennai,Card,D269,0
8839,U423,M65,100.82,2024-01-07 03:19:00,Bangalore,NetBanking,D388,0
8840,U87,M9,1704.28,2024-01-07 03:20:00,Delhi,Wallet,D494,0
8841,U247,M59,3843.23,2024-01-07 03:21:00,Bangalore,NetBanking,D608,0
8842,U150,M85,553.95,2024-01-07 03:22:00,Mumbai,Card,D19,0
8843,U203,M34,4179.67,2024-01-07 03:23:00,Chennai,UPI,D54,0
8844,U305,M51,38.45,2024-01-07 03:24:00,Chennai,UPI,D144,0
8845,U456,M82,2636.93,2024-01-07 03:25:00,Kolkata,Card,D752,0
8846,U239,M53,5409.51,2024-01-07 03:26:00,Kolkata,NetBanking,D341,0
8847,U336,M70,2141.2,2024-01-07 03:27:00,Mumbai,UPI,D360,0
8848,U80,M67,1156.17,2024-01-07 03:28:00,Chennai,Card,D706,0
8849,U370,M76,91.84,2024-01-07 03:29:00,Mumbai,UPI,D524,0
8850,U2,M7,5054.3,2024-01-07 03:30:00,Delhi,Card,D334,0
8851,U91,M91,1270.87,2024-01-07 03:31:00,Bangalore,Card,D596,0
8852,U267,M33,58.85,2024-01-07 03:32:00,Kolkata,NetBanking,D169,0
8853,U216,M56,2341.21,2024-01-07 03:33:00,Bangalore,NetBanking,D368,0
8854,U4,M10,1314.93,2024-01-07 03:34:00,Mumbai,UPI,D414,0
8855,U138,M70,265.57,2024-01-07 03:35:00,Chennai,Wallet,D183,0
8856,U367,M47,482.29,2024-01-07 03:36:00,Bangalore,Card,D614,0
8857,U42,M72,133.33,2024-01-07 03:37:00,Bangalore,NetBanking,D274,0
8858,U345,M18,1708.01,2024-01-07 03:38:00,Chennai,Card,D406,0
8859,U249,M11,27242.32,2024-01-07 03:39:00,Delhi,Wallet,D3,1
8860,U205,M34,1409.4,2024-01-07 03:40:00,Bangalore,UPI,D4,0
8861,U479,M12,3397.65,2024-01-07 03:41:00,Mumbai,Card,D188,0
8862,U153,M66,3946.69,2024-01-07 03:42:00,Mumbai,Card,D187,0
8863,U134,M49,1912.27,2024-01-07 03:43:00,Mumbai,Card,D527,0
8864,U178,M60,25.68,2024-01-07 03:44:00,Kolkata,UPI,D785,0
8865,U498,M73,2376.39,2024-01-07 03:45:00,Bangalore,Card,D185,0
8866,U47,M60,1082.57,2024-01-07 03:46:00,Bangalore,UPI,D442,0
8867,U132,M77,1667.38,2024-01-07 03:47:00,Kolkata,NetBanking,D166,0
8868,U173,M42,2094.4,2024-01-07 03:48:00,Mumbai,Wallet,D566,0
8869,U30,M28,862.29,2024-01-07 03:49:00,Mumbai,Card,D292,0
8870,U436,M31,4980.2,2024-01-07 03:50:00,Mumbai,NetBanking,D563,0
8871,U7,M39,287.68,2024-01-07 03:51:00,Bangalore,Card,D313,0
8872,U269,M50,11132.550000000001,2024-01-07 03:52:00,Kolkata,Card,D31,1
8873,U22,M2,8.74,2024-01-07 03:53:00,Delhi,Card,D535,0
8874,U149,M98,5171.25,2024-01-07 03:54:00,Chennai,UPI,D674,0
8875,U135,M25,238.7,2024-01-07 03:55:00,Delhi,Wallet,D560,0
8876,U112,M22,199.38,2024-01-07 03:56:00,Delhi,NetBanking,D572,0
8877,U218,M65,809.95,2024-01-07 03:57:00,Mumbai,UPI,D151,0
8878,U136,M86,935.42,2024-01-07 03:58:00,Kolkata,Card,D556,0
8879,U370,M90,482.36,2024-01-07 03:59:00,Mumbai,Card,D762,0
8880,U71,M49,1759.54,2024-01-07 04:00:00,Kolkata,Card,D257,0
8881,U65,M42,1170.07,2024-01-07 04:01:00,Chennai,Wallet,D545,0
8882,U138,M1,69.55,2024-01-07 04:02:00,Chennai,Card,D368,0
8883,U261,M50,770.3,2024-01-07 04:03:00,Bangalore,Wallet,D632,0
8884,U318,M28,3326.02,2024-01-07 04:04:00,Bangalore,UPI,D752,0
8885,U493,M43,2340.44,2024-01-07 04:05:00,Delhi,NetBanking,D711,0
8886,U128,M64,2581.03,2024-01-07 04:06:00,Delhi,Wallet,D41,0
8887,U305,M61,2395.43,2024-01-07 04:07:00,Chennai,UPI,D120,0
8888,U427,M87,744.95,2024-01-07 04:08:00,Chennai,Wallet,D688,0
8889,U189,M70,209.97,2024-01-07 04:09:00,Bangalore,UPI,D49,0
8890,U192,M75,636.19,2024-01-07 04:10:00,Delhi,Wallet,D241,0
8891,U475,M93,3565.03,2024-01-07 04:11:00,Mumbai,Card,D172,0
8892,U168,M5,7871.69,2024-01-07 04:12:00,Mumbai,Wallet,D70,0
8893,U442,M40,1361.83,2024-01-07 04:13:00,Kolkata,UPI,D647,0
8894,U348,M33,19.5,2024-01-07 04:14:00,Bangalore,Card,D675,0
8895,U50,M41,301.75,2024-01-07 04:15:00,Delhi,NetBanking,D314,0
8896,U146,M94,777.45,2024-01-07 04:16:00,Mumbai,NetBanking,D43,0
8897,U232,M84,1728.28,2024-01-07 04:17:00,Delhi,Wallet,D102,0
8898,U206,M50,156.13,2024-01-07 04:18:00,Chennai,UPI,D400,0
8899,U467,M45,5741.98,2024-01-07 04:19:00,Delhi,Card,D271,0
8900,U467,M11,908.52,2024-01-07 04:20:00,Delhi,UPI,D539,0
8901,U280,M75,4874.16,2024-01-07 04:21:00,Kolkata,Wallet,D640,0
8902,U176,M14,3033.0,2024-01-07 04:22:00,Bangalore,Wallet,D132,0
8903,U5,M19,2816.57,2024-01-07 04:23:00,Kolkata,Wallet,D755,0
8904,U152,M5,1866.46,2024-01-07 04:24:00,Delhi,Card,D150,0
8905,U106,M5,1971.19,2024-01-07 04:25:00,Kolkata,Card,D597,0
8906,U389,M22,2032.24,2024-01-07 04:26:00,Delhi,NetBanking,D134,0
8907,U136,M3,1981.61,2024-01-07 04:27:00,Kolkata,Card,D191,0
8908,U57,M3,1613.65,2024-01-07 04:28:00,Kolkata,Wallet,D115,0
8909,U458,M57,8597.43,2024-01-07 04:29:00,Kolkata,Wallet,D583,0
8910,U264,M23,2635.71,2024-01-07 04:30:00,Chennai,Wallet,D781,0
8911,U125,M59,3000.69,2024-01-07 04:31:00,Chennai,UPI,D595,0
8912,U46,M20,4118.69,2024-01-07 04:32:00,Mumbai,Card,D376,0
8913,U127,M27,485.77,2024-01-07 04:33:00,Mumbai,NetBanking,D266,0
8914,U446,M10,175.05,2024-01-07 04:34:00,Delhi,NetBanking,D283,0
8915,U79,M33,1319.02,2024-01-07 04:35:00,Mumbai,UPI,D431,0
8916,U396,M78,1443.43,2024-01-07 04:36:00,Mumbai,Wallet,D314,0
8917,U286,M73,3534.31,2024-01-07 04:37:00,Delhi,Card,D559,0
8918,U320,M74,1173.2,2024-01-07 04:38:00,Kolkata,NetBanking,D563,0
8919,U408,M38,1691.91,2024-01-07 04:39:00,Delhi,Card,D262,0
8920,U272,M92,1497.62,2024-01-07 04:40:00,Kolkata,Wallet,D387,0
8921,U206,M35,77.9,2024-01-07 04:41:00,Chennai,NetBanking,D705,0
8922,U359,M38,1910.14,2024-01-07 04:42:00,Bangalore,NetBanking,D511,0
8923,U13,M80,3521.02,2024-01-07 04:43:00,Mumbai,UPI,D188,0
8924,U300,M77,342.76,2024-01-07 04:44:00,Bangalore,NetBanking,D624,0
8925,U451,M34,1804.44,2024-01-07 04:45:00,Delhi,UPI,D662,0
8926,U495,M50,1800.89,2024-01-07 04:46:00,Delhi,NetBanking,D282,0
8927,U125,M58,358.7,2024-01-07 04:47:00,Chennai,Wallet,D564,0
8928,U477,M68,263.55,2024-01-07 04:48:00,Bangalore,NetBanking,D107,0
8929,U166,M92,7829.25,2024-01-07 04:49:00,Delhi,NetBanking,D759,0
8930,U368,M42,6004.92,2024-01-07 04:50:00,Mumbai,NetBanking,D38,1
8931,U312,M64,516.04,2024-01-07 04:51:00,Bangalore,Wallet,D111,0
8932,U386,M37,375.85,2024-01-07 04:52:00,Chennai,NetBanking,D230,0
8933,U150,M80,2202.84,2024-01-07 04:53:00,Mumbai,UPI,D25,0
8934,U302,M26,1880.37,2024-01-07 04:54:00,Mumbai,Wallet,D198,0
8935,U468,M14,2063.13,2024-01-07 04:55:00,Kolkata,Card,D149,0
8936,U172,M39,184.24,2024-01-07 04:56:00,Chennai,Card,D472,0
8937,U363,M5,4479.87,2024-01-07 04:57:00,Mumbai,NetBanking,D212,0
8938,U245,M31,986.19,2024-01-07 04:58:00,Delhi,Wallet,D212,0
8939,U432,M60,751.92,2024-01-07 04:59:00,Kolkata,UPI,D274,0
8940,U345,M91,1241.14,2024-01-07 05:00:00,Chennai,NetBanking,D212,0
8941,U200,M86,988.81,2024-01-07 05:01:00,Mumbai,UPI,D138,0
8942,U68,M35,3983.99,2024-01-07 05:02:00,Kolkata,Card,D195,0
8943,U404,M83,5297.52,2024-01-07 05:03:00,Bangalore,Wallet,D562,0
8944,U58,M7,723.24,2024-01-07 05:04:00,Chennai,Card,D468,0
8945,U371,M14,3989.26,2024-01-07 05:05:00,Bangalore,Card,D7,0
8946,U407,M17,3042.15,2024-01-07 05:06:00,Mumbai,Wallet,D236,0
8947,U103,M92,5341.73,2024-01-07 05:07:00,Kolkata,NetBanking,D719,0
8948,U396,M96,564.06,2024-01-07 05:08:00,Mumbai,UPI,D444,0
8949,U198,M15,1720.57,2024-01-07 05:09:00,Mumbai,Card,D216,0
8950,U228,M15,641.91,2024-01-07 05:10:00,Delhi,NetBanking,D242,0
8951,U223,M39,3475.62,2024-01-07 05:11:00,Mumbai,Wallet,D252,0
8952,U260,M31,10.68,2024-01-07 05:12:00,Delhi,Wallet,D386,0
8953,U417,M1,1663.99,2024-01-07 05:13:00,Mumbai,Wallet,D131,0
8954,U437,M71,828.62,2024-01-07 05:14:00,Mumbai,Wallet,D363,0
8955,U312,M65,779.23,2024-01-07 05:15:00,Bangalore,Wallet,D528,0
8956,U42,M44,2070.75,2024-01-07 05:16:00,Bangalore,Card,D760,0
8957,U474,M84,3814.13,2024-01-07 05:17:00,Bangalore,NetBanking,D110,0
8958,U387,M59,1879.1,2024-01-07 05:18:00,Bangalore,Card,D541,0
8959,U310,M97,3837.0,2024-01-07 05:19:00,Delhi,UPI,D623,0
8960,U116,M82,614.67,2024-01-07 05:20:00,Mumbai,Wallet,D692,0
8961,U473,M7,1465.86,2024-01-07 05:21:00,Kolkata,Card,D520,0
8962,U480,M92,1197.63,2024-01-07 05:22:00,Mumbai,UPI,D465,0
8963,U418,M84,23.43,2024-01-07 05:23:00,Mumbai,UPI,D31,0
8964,U159,M29,1627.52,2024-01-07 05:24:00,Kolkata,UPI,D42,0
8965,U70,M37,2166.61,2024-01-07 05:25:00,Mumbai,NetBanking,D245,0
8966,U237,M50,1792.56,2024-01-07 05:26:00,Kolkata,UPI,D674,0
8967,U430,M0,26657.3,2024-01-07 05:27:00,Chennai,Card,D20,1
8968,U267,M14,1694.18,2024-01-07 05:28:00,Kolkata,UPI,D20,0
8969,U496,M83,138.16,2024-01-07 05:29:00,Kolkata,UPI,D261,0
8970,U327,M10,247.6,2024-01-07 05:30:00,Kolkata,NetBanking,D684,0
8971,U13,M39,1815.03,2024-01-07 05:31:00,Mumbai,NetBanking,D443,0
8972,U135,M51,643.11,2024-01-07 05:32:00,Delhi,UPI,D171,0
8973,U393,M56,165.99,2024-01-07 05:33:00,Delhi,Wallet,D409,0
8974,U109,M7,1122.84,2024-01-07 05:34:00,Chennai,UPI,D286,0
8975,U22,M50,1616.32,2024-01-07 05:35:00,Delhi,Card,D740,0
8976,U470,M50,797.22,2024-01-07 05:36:00,Kolkata,Wallet,D257,0
8977,U405,M24,2549.03,2024-01-07 05:37:00,Chennai,Card,D504,0
8978,U109,M12,2064.36,2024-01-07 05:38:00,Chennai,Wallet,D127,0
8979,U138,M44,809.39,2024-01-07 05:39:00,Chennai,UPI,D631,0
8980,U95,M4,2811.95,2024-01-07 05:40:00,Delhi,Card,D147,0
8981,U191,M1,2092.2,2024-01-07 05:41:00,Bangalore,NetBanking,D543,0
8982,U415,M70,2029.16,2024-01-07 05:42:00,Chennai,NetBanking,D8,0
8983,U94,M10,1612.31,2024-01-07 05:43:00,Kolkata,UPI,D791,0
8984,U275,M12,22.91,2024-01-07 05:44:00,Delhi,UPI,D360,0
8985,U167,M83,2384.79,2024-01-07 05:45:00,Mumbai,NetBanking,D523,0
8986,U494,M56,943.34,2024-01-07 05:46:00,Mumbai,NetBanking,D147,0
8987,U162,M1,5715.76,2024-01-07 05:47:00,Bangalore,Wallet,D385,0
8988,U302,M24,3407.33,2024-01-07 05:48:00,Mumbai,Wallet,D775,0
8989,U419,M94,1771.98,2024-01-07 05:49:00,Mumbai,NetBanking,D306,0
8990,U410,M60,581.19,2024-01-07 05:50:00,Mumbai,UPI,D770,0
8991,U239,M9,455.6,2024-01-07 05:51:00,Kolkata,NetBanking,D448,0
8992,U78,M84,832.2,2024-01-07 05:52:00,Mumbai,Card,D373,0
8993,U318,M52,1294.7,2024-01-07 05:53:00,Bangalore,Card,D593,0
8994,U94,M15,702.14,2024-01-07 05:54:00,Kolkata,NetBanking,D59,0
8995,U142,M4,1446.92,2024-01-07 05:55:00,Chennai,NetBanking,D240,0
8996,U462,M3,361.53,2024-01-07 05:56:00,Mumbai,Wallet,D133,0
8997,U64,M35,60859.92,2024-01-07 05:57:00,Chennai,UPI,D43,1
8998,U404,M45,228.41,2024-01-07 05:58:00,Bangalore,UPI,D142,0
8999,U445,M21,5374.85,2024-01-07 05:59:00,Kolkata,Wallet,D508,0
9000,U471,M79,4897.03,2024-01-07 06:00:00,Mumbai,Wallet,D624,0
9001,U220,M95,1490.4,2024-01-07 06:01:00,Bangalore,Wallet,D46,0
9002,U122,M94,2581.32,2024-01-07 06:02:00,Kolkata,NetBanking,D86,0
9003,U114,M64,1145.57,2024-01-07 06:03:00,Mumbai,UPI,D678,0
9004,U430,M16,1988.69,2024-01-07 06:04:00,Delhi,Card,D146,0
9005,U248,M64,832.78,2024-01-07 06:05:00,Bangalore,Wallet,D711,0
9006,U463,M88,716.66,2024-01-07 06:06:00,Mumbai,UPI,D414,0
9007,U345,M90,1726.59,2024-01-07 06:07:00,Chennai,Card,D567,0
9008,U128,M56,1378.83,2024-01-07 06:08:00,Delhi,Wallet,D22,0
9009,U428,M16,1732.79,2024-01-07 06:09:00,Kolkata,Wallet,D707,0
9010,U272,M69,675.6,2024-01-07 06:10:00,Kolkata,Wallet,D495,0
9011,U292,M52,914.44,2024-01-07 06:11:00,Bangalore,UPI,D796,0
9012,U235,M94,175.26,2024-01-07 06:12:00,Mumbai,Card,D484,0
9013,U220,M32,107.38,2024-01-07 06:13:00,Bangalore,NetBanking,D800,0
9014,U378,M14,584.6,2024-01-07 06:14:00,Mumbai,Card,D137,0
9015,U289,M36,154.3,2024-01-07 06:15:00,Mumbai,Card,D425,0
9016,U101,M16,219.13,2024-01-07 06:16:00,Mumbai,UPI,D129,0
9017,U75,M77,3352.53,2024-01-07 06:17:00,Mumbai,NetBanking,D246,0
9018,U187,M19,79.3,2024-01-07 06:18:00,Chennai,UPI,D22,0
9019,U88,M80,2151.41,2024-01-07 06:19:00,Chennai,Wallet,D63,0
9020,U10,M96,636.44,2024-01-07 06:20:00,Chennai,Card,D663,0
9021,U385,M29,4104.36,2024-01-07 06:21:00,Kolkata,NetBanking,D383,0
9022,U487,M31,1327.15,2024-01-07 06:22:00,Mumbai,NetBanking,D521,0
9023,U382,M35,729.35,2024-01-07 06:23:00,Delhi,Card,D146,0
9024,U202,M35,1458.12,2024-01-07 06:24:00,Chennai,NetBanking,D355,0
9025,U22,M49,962.4,2024-01-07 06:25:00,Delhi,Card,D581,0
9026,U107,M83,1661.61,2024-01-07 06:26:00,Delhi,Card,D1,0
9027,U271,M52,243.28,2024-01-07 06:27:00,Chennai,UPI,D735,0
9028,U227,M45,11611.96,2024-01-07 06:28:00,Chennai,UPI,D104,0
9029,U386,M17,1108.7,2024-01-07 06:29:00,Chennai,Card,D627,0
9030,U86,M62,856.13,2024-01-07 06:30:00,Delhi,Card,D291,0
9031,U181,M37,2477.2,2024-01-07 06:31:00,Delhi,NetBanking,D105,0
9032,U75,M9,904.8,2024-01-07 06:32:00,Mumbai,Card,D188,0
9033,U0,M64,3582.81,2024-01-07 06:33:00,Kolkata,Wallet,D553,0
9034,U329,M16,1211.26,2024-01-07 06:34:00,Kolkata,UPI,D317,0
9035,U49,M41,2542.78,2024-01-07 06:35:00,Mumbai,NetBanking,D546,0
9036,U97,M40,227.35,2024-01-07 06:36:00,Chennai,NetBanking,D555,0
9037,U183,M3,3743.15,2024-01-07 06:37:00,Bangalore,UPI,D14,0
9038,U151,M78,2661.48,2024-01-07 06:38:00,Bangalore,NetBanking,D112,0
9039,U314,M60,475.8,2024-01-07 06:39:00,Chennai,UPI,D604,0
9040,U343,M93,313.98,2024-01-07 06:40:00,Kolkata,Wallet,D760,0
9041,U209,M91,760.45,2024-01-07 06:41:00,Bangalore,Wallet,D516,0
9042,U397,M48,7465.29,2024-01-07 06:42:00,Bangalore,UPI,D146,0
9043,U161,M99,593.67,2024-01-07 06:43:00,Delhi,Wallet,D638,0
9044,U176,M49,1218.08,2024-01-07 06:44:00,Bangalore,Card,D327,0
9045,U113,M76,60.96,2024-01-07 06:45:00,Bangalore,Card,D523,0
9046,U281,M67,1012.43,2024-01-07 06:46:00,Chennai,NetBanking,D16,0
9047,U293,M88,1694.09,2024-01-07 06:47:00,Kolkata,NetBanking,D239,0
9048,U409,M27,6120.53,2024-01-07 06:48:00,Chennai,Wallet,D222,0
9049,U357,M5,1454.38,2024-01-07 06:49:00,Bangalore,UPI,D222,0
9050,U193,M91,3419.7,2024-01-07 06:50:00,Bangalore,NetBanking,D62,0
9051,U282,M24,1584.29,2024-01-07 06:51:00,Delhi,Card,D341,0
9052,U111,M17,83.28,2024-01-07 06:52:00,Delhi,UPI,D75,0
9053,U118,M10,756.7,2024-01-07 06:53:00,Mumbai,NetBanking,D217,0
9054,U242,M89,1713.92,2024-01-07 06:54:00,Delhi,Wallet,D281,0
9055,U232,M86,6015.37,2024-01-07 06:55:00,Delhi,Card,D155,0
9056,U209,M94,19599.2,2024-01-07 06:56:00,Chennai,UPI,D8,1
9057,U388,M93,518.46,2024-01-07 06:57:00,Chennai,NetBanking,D732,0
9058,U403,M60,497.2,2024-01-07 06:58:00,Kolkata,NetBanking,D63,0
9059,U157,M17,449.22,2024-01-07 06:59:00,Kolkata,Wallet,D142,0
9060,U252,M34,5114.93,2024-01-07 07:00:00,Kolkata,Card,D75,0
9061,U322,M86,3830.11,2024-01-07 07:01:00,Bangalore,UPI,D115,0
9062,U359,M0,2982.27,2024-01-07 07:02:00,Bangalore,NetBanking,D545,0
9063,U41,M82,997.58,2024-01-07 07:03:00,Mumbai,NetBanking,D767,0
9064,U267,M19,1403.89,2024-01-07 07:04:00,Kolkata,UPI,D555,0
9065,U17,M72,1248.48,2024-01-07 07:05:00,Mumbai,UPI,D702,0
9066,U268,M21,584.45,2024-01-07 07:06:00,Kolkata,UPI,D670,0
9067,U391,M40,1406.51,2024-01-07 07:07:00,Delhi,Card,D650,0
9068,U253,M92,61.94,2024-01-07 07:08:00,Mumbai,UPI,D279,0
9069,U431,M35,282.69,2024-01-07 07:09:00,Kolkata,NetBanking,D31,0
9070,U216,M18,4353.48,2024-01-07 07:10:00,Bangalore,UPI,D742,0
9071,U492,M49,2786.07,2024-01-07 07:11:00,Kolkata,UPI,D1,0
9072,U472,M94,1099.37,2024-01-07 07:12:00,Bangalore,Wallet,D453,0
9073,U498,M7,1456.1,2024-01-07 07:13:00,Bangalore,Wallet,D239,0
9074,U405,M74,924.07,2024-01-07 07:14:00,Chennai,UPI,D165,0
9075,U144,M16,2700.16,2024-01-07 07:15:00,Delhi,UPI,D291,0
9076,U125,M96,3066.69,2024-01-07 07:16:00,Chennai,NetBanking,D511,0
9077,U359,M99,2881.8,2024-01-07 07:17:00,Bangalore,Card,D760,0
9078,U53,M22,2564.67,2024-01-07 07:18:00,Bangalore,Wallet,D211,0
9079,U342,M26,457.58,2024-01-07 07:19:00,Chennai,UPI,D350,0
9080,U100,M91,824.89,2024-01-07 07:20:00,Delhi,Card,D97,0
9081,U219,M63,1269.17,2024-01-07 07:21:00,Delhi,UPI,D87,0
9082,U468,M80,803.32,2024-01-07 07:22:00,Kolkata,UPI,D328,0
9083,U369,M31,2812.51,2024-01-07 07:23:00,Bangalore,Card,D537,0
9084,U33,M11,799.03,2024-01-07 07:24:00,Bangalore,UPI,D642,0
9085,U1,M73,297.54,2024-01-07 07:25:00,Mumbai,NetBanking,D184,0
9086,U16,M82,1018.46,2024-01-07 07:26:00,Delhi,Wallet,D497,0
9087,U327,M27,7815.51,2024-01-07 07:27:00,Kolkata,NetBanking,D4,0
9088,U82,M70,512.06,2024-01-07 07:28:00,Kolkata,NetBanking,D363,0
9089,U313,M50,1894.32,2024-01-07 07:29:00,Bangalore,NetBanking,D319,0
9090,U411,M24,1134.7,2024-01-07 07:30:00,Chennai,UPI,D615,0
9091,U154,M81,147.35,2024-01-07 07:31:00,Kolkata,Wallet,D696,0
9092,U327,M1,1338.38,2024-01-07 07:32:00,Kolkata,Card,D745,0
9093,U232,M62,2422.43,2024-01-07 07:33:00,Delhi,UPI,D43,0
9094,U421,M17,1439.89,2024-01-07 07:34:00,Kolkata,NetBanking,D91,0
9095,U76,M20,4113.11,2024-01-07 07:35:00,Kolkata,Card,D528,0
9096,U319,M67,681.99,2024-01-07 07:36:00,Kolkata,UPI,D416,0
9097,U22,M64,180.39,2024-01-07 07:37:00,Delhi,NetBanking,D655,0
9098,U189,M9,5515.5,2024-01-07 07:38:00,Bangalore,Card,D7,0
9099,U245,M98,950.26,2024-01-07 07:39:00,Delhi,NetBanking,D237,0
9100,U69,M89,1717.96,2024-01-07 07:40:00,Kolkata,UPI,D327,0
9101,U415,M33,3140.46,2024-01-07 07:41:00,Chennai,Wallet,D67,0
9102,U494,M5,784.05,2024-01-07 07:42:00,Mumbai,Wallet,D30,0
9103,U389,M28,2518.72,2024-01-07 07:43:00,Delhi,NetBanking,D246,0
9104,U274,M94,291.02,2024-01-07 07:44:00,Chennai,Card,D319,0
